,Date,BALTICF,BALTICF,BALTICF,BALTICF,BPTCMC1,BPTCMC1,BPTCMC1,BPTCMC1,BPTCMC2,BPTCMC2,BPTCMC2,BPTCMC2,BPTCYC1,BPTCYC1,BPTCYC1,BPTCYC1,BPANMAX,BHANDSZ,BSUPRAI,BPANTCA,RVPRDMG,MISRDMG,MISRDM2,GLTJEAG,GLTKHIG,PMOJEAG,PMOLZCG,PMOKHIG,RUETAOG,BNDTAOG,RDMJEAG,RDMKHIG,ODSJEAG,ODSTAOG,ODSBPNG,ODSCHIG,ODSPUSG,ODSRDMG,ODSHUNG,PAZCNRA,PASCNRA,PAZJPRA,PAZTWRA,PAGCNRA,PAGJPRA,PAGTWRA,RVPGCGR,RVPGIGR,RVPGPGR,GLTSCNR,PASKRRA,PNGZCNR,PNGZIDR,PNGZJPR,PAZIDRA,CANNCNR,CANNIDR,DVTGCNR,DVTGIDR,DVTGJPR,PDXCCNR,PDXCIDR,PAGIDRA,PAGKRRA,DAMDLCG,PNGDLC2,PMODLCG,CNDBPNG,CNDCHIG,DVTDLC2,BPTCMC3,BPTCMC4,BPTCMC5,BPTCQC1,BPTCQC2,4605,4606,5195,10590,Value
1013,2018-05-09,1465.0,1465.0,1465.0,1465.0,10495.0,10495.0,10495.0,10495.0,11655.0,11655.0,11655.0,11655.0,11748.0,11748.0,11748.0,11748.0,1253.0,585.0,1048.0,10089.0,24.24,22.4,33.54,20.37,18.61,29.66,12.95,27.89,31.68,31.47,33.84,32.49,28.69,39.4,36.04,42.69,40.04,26.57,39.47,39.78,14.36,49.25,42.98,37.58,47.5,41.69,38.45,48.42,53.14,14.36,15.8,39.78,46.07,49.25,46.07,17.65,22.85,37.58,43.73,47.5,21.23,26.02,43.73,39.44,13.05,31.56,19.41,33.21,39.69,47.25,12180.0,12270.0,12600.0,12350.0,13245.0,7.5,7.2,8.6,6.4,11465.0
1014,2018-05-10,1453.0,1453.0,1453.0,1453.0,10535.0,10535.0,10535.0,10535.0,11665.0,11665.0,11665.0,11665.0,11753.0,11753.0,11753.0,11753.0,1246.0,584.0,1052.0,10034.0,24.4,22.46,33.65,20.7,18.9,30.12,13.12,28.32,31.77,31.94,33.89,32.54,28.7,39.44,36.07,42.74,40.08,26.6,39.51,39.93,14.58,49.39,43.1,37.68,47.59,41.77,38.59,48.57,53.29,14.58,16.05,39.93,46.22,49.39,46.22,18.05,23.37,37.68,43.83,47.59,21.39,26.56,43.83,39.53,13.25,31.42,19.68,33.25,39.74,47.71,12220.0,12320.0,12650.0,12397.0,13250.0,7.5,7.2,8.6,6.4,11484.0
1015,2018-05-11,1472.0,1472.0,1472.0,1472.0,10570.0,10570.0,10570.0,10570.0,11720.0,11720.0,11720.0,11720.0,11793.0,11793.0,11793.0,11793.0,1245.0,584.0,1053.0,10034.0,24.45,22.61,33.94,20.89,19.07,30.41,13.22,28.59,31.74,32.24,34.26,32.91,28.93,39.84,36.42,43.2,40.5,26.81,39.89,39.89,14.7,49.35,43.05,37.65,47.55,41.72,38.55,48.52,53.24,14.7,16.19,39.89,46.17,49.35,46.17,18.32,23.72,37.65,43.79,47.55,21.56,26.92,43.79,39.49,13.36,31.59,19.85,33.58,40.18,48.12,12340.0,12380.0,12670.0,12463.0,13360.0,7.7,7.4,8.6,6.6,11462.0
1016,2018-05-12,1472.0,1472.0,1472.0,1472.0,10570.0,10570.0,10570.0,10570.0,11720.0,11720.0,11720.0,11720.0,11793.0,11793.0,11793.0,11793.0,1245.0,584.0,1053.0,10034.0,24.45,22.61,33.94,20.89,19.07,30.41,13.22,28.59,31.74,32.24,34.26,32.91,28.93,39.84,36.42,43.2,40.5,26.81,39.89,39.89,14.7,49.35,43.05,37.65,47.55,41.72,38.55,48.52,53.24,14.7,16.19,39.89,46.17,49.35,46.17,18.32,23.72,37.65,43.79,47.55,21.56,26.92,43.79,39.49,13.36,31.59,19.85,33.58,40.18,48.12,12340.0,12380.0,12670.0,12463.0,13360.0,7.7,7.4,8.6,6.6,11462.0
1017,2018-05-13,1472.0,1472.0,1472.0,1472.0,10570.0,10570.0,10570.0,10570.0,11720.0,11720.0,11720.0,11720.0,11793.0,11793.0,11793.0,11793.0,1245.0,584.0,1053.0,10034.0,24.45,22.61,33.94,20.89,19.07,30.41,13.22,28.59,31.74,32.24,34.26,32.91,28.93,39.84,36.42,43.2,40.5,26.81,39.89,39.89,14.7,49.35,43.05,37.65,47.55,41.72,38.55,48.52,53.24,14.7,16.19,39.89,46.17,49.35,46.17,18.32,23.72,37.65,43.79,47.55,21.56,26.92,43.79,39.49,13.36,31.59,19.85,33.58,40.18,48.12,12340.0,12380.0,12670.0,12463.0,13360.0,7.7,7.4,8.6,6.6,11462.0
1018,2018-05-14,1476.0,1476.0,1476.0,1476.0,10320.0,10320.0,10320.0,10320.0,11455.0,11455.0,11455.0,11455.0,11753.0,11753.0,11753.0,11753.0,1240.0,585.0,1055.0,9994.0,24.55,22.6,33.9,20.93,19.1,30.45,13.24,28.63,31.83,32.29,34.28,32.93,28.95,39.87,36.45,43.23,40.54,26.82,39.92,40.04,14.72,49.5,43.19,37.76,47.66,41.82,38.69,48.68,53.4,14.72,16.21,40.04,46.32,49.5,46.32,18.34,23.75,37.76,43.9,47.66,21.51,26.96,43.9,39.59,13.37,31.51,19.88,33.6,40.21,48.01,12170.0,12250.0,12540.0,12320.0,13260.0,7.7,7.4,8.6,6.6,11467.0
1019,2018-05-15,1468.0,1468.0,1468.0,1468.0,10295.0,10295.0,10295.0,10295.0,11390.0,11390.0,11390.0,11390.0,11740.0,11740.0,11740.0,11740.0,1237.0,586.0,1053.0,9971.0,24.5,22.6,33.93,20.94,19.11,30.49,13.25,28.66,31.66,32.32,34.19,32.84,28.89,39.79,36.37,43.13,40.45,26.76,39.82,39.81,14.72,49.25,42.95,37.57,47.46,41.62,38.48,48.42,53.13,14.72,16.21,39.81,46.07,49.25,46.07,18.34,23.76,37.57,43.69,47.46,21.45,26.97,43.69,39.4,13.37,31.67,19.89,33.52,40.09,47.88,12110.0,12180.0,12500.0,12263.0,13160.0,7.7,7.4,8.6,6.6,11442.0
1020,2018-05-16,1403.0,1403.0,1403.0,1403.0,10285.0,10285.0,10285.0,10285.0,11445.0,11445.0,11445.0,11445.0,11750.0,11750.0,11750.0,11750.0,1237.0,587.0,1056.0,9977.0,24.53,22.69,34.11,21.16,19.31,30.81,13.36,28.96,31.88,32.65,34.13,32.79,28.84,39.72,36.31,43.05,40.38,26.72,39.76,40.17,14.86,49.63,43.3,37.85,47.75,41.9,38.81,48.82,53.54,14.86,16.37,40.17,46.46,49.63,46.46,18.35,23.79,37.85,44.0,47.75,21.36,26.99,44.0,39.66,13.5,31.62,20.08,33.46,40.02,47.67,12210.0,12290.0,12650.0,12383.0,13285.0,7.7,7.4,8.6,6.6,11450.0
1021,2018-05-17,1305.0,1305.0,1305.0,1305.0,10250.0,10250.0,10250.0,10250.0,11420.0,11420.0,11420.0,11420.0,11740.0,11740.0,11740.0,11740.0,1239.0,589.0,1064.0,9993.0,24.52,22.78,34.28,21.33,19.46,31.05,13.45,29.18,31.88,32.9,34.34,33.0,28.99,39.96,36.52,43.32,40.63,26.84,39.99,40.17,14.96,49.63,43.3,37.85,47.75,41.9,38.81,48.82,53.54,14.96,16.49,40.17,46.46,49.63,46.46,18.41,23.87,37.85,44.0,47.75,21.34,27.08,44.0,39.66,13.59,32.07,20.22,33.65,40.27,47.62,12100.0,12180.0,12570.0,12284.0,13145.0,7.7,7.4,8.6,6.6,11478.0
1022,2018-05-18,1273.0,1273.0,1273.0,1273.0,10290.0,10290.0,10290.0,10290.0,11560.0,11560.0,11560.0,11560.0,11893.0,11893.0,11893.0,11893.0,1241.0,590.0,1069.0,10009.0,24.67,22.76,34.25,21.51,19.63,31.33,13.54,29.44,32.24,33.19,34.32,32.98,28.97,39.94,36.5,43.3,40.61,26.83,39.96,40.7,15.08,50.21,43.85,38.28,48.22,42.34,39.32,49.44,54.16,15.08,16.62,40.7,47.06,50.21,47.06,18.59,24.11,38.28,44.48,48.22,21.48,27.33,44.48,40.08,13.71,32.05,20.39,33.63,40.25,47.98,12240.0,12320.0,12750.0,12437.0,13320.0,7.9,7.6,8.75,6.8,11489.0
1023,2018-05-19,1273.0,1273.0,1273.0,1273.0,10290.0,10290.0,10290.0,10290.0,11560.0,11560.0,11560.0,11560.0,11893.0,11893.0,11893.0,11893.0,1241.0,590.0,1069.0,10009.0,24.67,22.76,34.25,21.51,19.63,31.33,13.54,29.44,32.24,33.19,34.32,32.98,28.97,39.94,36.5,43.3,40.61,26.83,39.96,40.7,15.08,50.21,43.85,38.28,48.22,42.34,39.32,49.44,54.16,15.08,16.62,40.7,47.06,50.21,47.06,18.59,24.11,38.28,44.48,48.22,21.48,27.33,44.48,40.08,13.71,32.05,20.39,33.63,40.25,47.98,12240.0,12320.0,12750.0,12437.0,13320.0,7.9,7.6,8.75,6.8,11489.0
1024,2018-05-20,1273.0,1273.0,1273.0,1273.0,10290.0,10290.0,10290.0,10290.0,11560.0,11560.0,11560.0,11560.0,11893.0,11893.0,11893.0,11893.0,1241.0,590.0,1069.0,10009.0,24.67,22.76,34.25,21.51,19.63,31.33,13.54,29.44,32.24,33.19,34.32,32.98,28.97,39.94,36.5,43.3,40.61,26.83,39.96,40.7,15.08,50.21,43.85,38.28,48.22,42.34,39.32,49.44,54.16,15.08,16.62,40.7,47.06,50.21,47.06,18.59,24.11,38.28,44.48,48.22,21.48,27.33,44.48,40.08,13.71,32.05,20.39,33.63,40.25,47.98,12240.0,12320.0,12750.0,12437.0,13320.0,7.9,7.6,8.75,6.8,11489.0
1025,2018-05-21,1239.0,1239.0,1239.0,1239.0,10270.0,10270.0,10270.0,10270.0,11530.0,11530.0,11530.0,11530.0,12000.0,12000.0,12000.0,12000.0,1243.0,591.0,1071.0,10018.0,24.68,22.85,34.43,21.64,19.75,31.5,13.6,29.61,32.22,33.36,34.77,33.42,29.27,40.44,36.94,43.86,41.14,27.1,40.43,40.67,15.17,50.18,43.82,38.26,48.19,42.32,39.29,49.41,54.13,15.17,16.72,40.67,47.03,50.18,47.03,18.63,24.17,38.26,44.46,48.19,21.53,27.38,44.46,40.06,13.79,32.24,20.49,34.04,40.78,48.09,12310.0,12370.0,12810.0,12497.0,13420.0,7.9,7.6,8.75,6.8,11493.0
1026,2018-05-22,1199.0,1199.0,1199.0,1199.0,10225.0,10225.0,10225.0,10225.0,11325.0,11325.0,11325.0,11325.0,12020.0,12020.0,12020.0,12020.0,1239.0,590.0,1074.0,9987.0,24.55,22.74,34.25,21.49,19.61,31.28,13.53,29.4,32.29,33.14,34.62,33.28,29.16,40.28,36.79,43.67,40.96,27.0,40.28,40.79,15.08,50.3,43.92,38.34,48.27,42.39,39.4,49.53,54.25,15.08,16.61,40.79,47.15,50.3,47.15,18.5,24.0,38.34,44.54,48.27,21.38,27.21,44.54,40.13,13.7,32.19,20.36,33.9,40.6,47.74,12215.0,12360.0,12820.0,12465.0,13370.0,7.9,7.6,8.75,6.8,11500.0
1027,2018-05-23,1162.0,1162.0,1162.0,1162.0,10085.0,10085.0,10085.0,10085.0,10615.0,10615.0,10615.0,10615.0,11780.0,11780.0,11780.0,11780.0,1222.0,591.0,1074.0,9854.0,24.44,22.57,33.94,21.54,19.67,31.37,13.55,29.49,32.19,33.22,34.42,33.09,29.02,40.07,36.61,43.45,40.75,26.88,40.07,40.68,15.11,50.17,43.79,38.24,48.15,42.27,39.3,49.39,54.11,15.11,16.64,40.68,47.02,50.17,47.02,18.37,23.82,38.24,44.42,48.15,21.27,27.03,44.42,40.03,13.74,31.95,20.41,33.72,40.38,47.48,11560.0,11870.0,12410.0,11947.0,13000.0,7.9,7.6,8.75,6.8,11477.0
1028,2018-05-24,1109.0,1109.0,1109.0,1109.0,9965.0,9965.0,9965.0,9965.0,10315.0,10315.0,10315.0,10315.0,11762.0,11762.0,11762.0,11762.0,1202.0,590.0,1074.0,9692.0,24.28,22.49,33.83,21.12,19.29,30.74,13.32,28.91,32.01,32.57,34.54,33.2,29.09,40.19,36.71,43.6,40.88,26.94,40.18,40.44,14.85,49.88,43.51,38.04,47.91,42.03,39.06,49.09,53.81,14.85,16.32,40.44,46.72,49.88,46.72,18.21,23.58,38.04,44.17,47.91,21.25,26.78,44.17,39.81,13.5,31.76,20.04,33.82,40.52,47.44,11300.0,11750.0,12410.0,11820.0,12895.0,7.9,7.6,8.75,6.8,11461.0
1029,2018-05-25,1077.0,1077.0,1077.0,1077.0,9985.0,9985.0,9985.0,9985.0,10255.0,10255.0,10255.0,10255.0,11753.0,11753.0,11753.0,11753.0,1187.0,587.0,1071.0,9572.0,23.95,22.27,33.5,20.98,19.17,30.56,13.24,28.75,31.85,32.38,34.36,33.03,28.97,40.01,36.55,43.39,40.68,26.83,40.0,40.23,14.78,49.65,43.29,37.87,47.72,41.84,38.87,48.85,53.56,14.78,16.22,40.23,46.49,49.65,46.49,18.01,23.31,37.87,43.97,47.72,21.17,26.5,43.97,39.63,13.44,31.67,19.94,33.65,40.31,47.28,11285.0,11735.0,12420.0,11813.0,12915.0,8.0,7.7,8.75,6.9,11431.0
1030,2018-05-26,1077.0,1077.0,1077.0,1077.0,9985.0,9985.0,9985.0,9985.0,10255.0,10255.0,10255.0,10255.0,11753.0,11753.0,11753.0,11753.0,1187.0,587.0,1071.0,9572.0,23.95,22.27,33.5,20.98,19.17,30.56,13.24,28.75,31.85,32.38,34.36,33.03,28.97,40.01,36.55,43.39,40.68,26.83,40.0,40.23,14.78,49.65,43.29,37.87,47.72,41.84,38.87,48.85,53.56,14.78,16.22,40.23,46.49,49.65,46.49,18.01,23.31,37.87,43.97,47.72,21.17,26.5,43.97,39.63,13.44,31.67,19.94,33.65,40.31,47.28,11285.0,11735.0,12420.0,11813.0,12915.0,8.0,7.7,8.75,6.9,11431.0
1031,2018-05-27,1077.0,1077.0,1077.0,1077.0,9985.0,9985.0,9985.0,9985.0,10255.0,10255.0,10255.0,10255.0,11753.0,11753.0,11753.0,11753.0,1187.0,587.0,1071.0,9572.0,23.95,22.27,33.5,20.98,19.17,30.56,13.24,28.75,31.85,32.38,34.36,33.03,28.97,40.01,36.55,43.39,40.68,26.83,40.0,40.23,14.78,49.65,43.29,37.87,47.72,41.84,38.87,48.85,53.56,14.78,16.22,40.23,46.49,49.65,46.49,18.01,23.31,37.87,43.97,47.72,21.17,26.5,43.97,39.63,13.44,31.67,19.94,33.65,40.31,47.28,11285.0,11735.0,12420.0,11813.0,12915.0,8.0,7.7,8.75,6.9,11431.0
1032,2018-05-28,1077.0,1077.0,1077.0,1077.0,9985.0,9985.0,9985.0,9985.0,10255.0,10255.0,10255.0,10255.0,11753.0,11753.0,11753.0,11753.0,1187.0,587.0,1071.0,9572.0,23.67,22.17,33.31,20.69,18.9,30.11,13.1,28.32,31.84,31.93,34.35,33.03,28.97,40.01,36.55,43.39,40.68,26.83,40.0,40.23,14.57,49.65,43.29,37.87,47.72,41.84,38.87,48.85,53.56,14.57,16.02,40.23,46.49,49.65,46.49,18.01,23.31,37.87,43.97,47.72,21.17,26.5,43.97,39.64,13.25,31.67,19.67,33.65,40.3,47.28,11285.0,11735.0,12420.0,11813.0,12915.0,8.0,7.7,8.75,6.9,11431.0
1033,2018-05-29,1057.0,1057.0,1057.0,1057.0,9895.0,9895.0,9895.0,9895.0,10000.0,10000.0,10000.0,10000.0,11723.0,11723.0,11723.0,11723.0,1163.0,586.0,1068.0,9375.0,23.5,21.99,33.04,20.53,18.77,29.91,13.0,28.15,31.68,31.71,34.31,32.98,28.95,39.97,36.52,43.36,40.65,26.79,39.96,40.04,14.49,49.42,43.06,37.7,47.52,41.63,38.68,48.6,53.31,14.49,15.87,40.04,46.25,49.42,46.25,17.73,22.91,37.7,43.77,47.52,21.07,26.08,43.77,39.44,13.19,30.88,19.55,33.61,40.26,47.07,11130.0,11580.0,12290.0,11667.0,12815.0,8.0,7.7,8.75,6.9,11396.0
1034,2018-05-30,1042.0,1042.0,1042.0,1042.0,9910.0,9910.0,9910.0,9910.0,9900.0,9900.0,9900.0,9900.0,11853.0,11853.0,11853.0,11853.0,1149.0,584.0,1064.0,9262.0,23.25,21.73,32.57,19.94,18.25,29.03,12.7,27.33,31.16,30.8,33.83,32.52,28.61,39.41,36.04,42.73,40.06,26.52,39.43,39.25,14.12,48.55,42.24,37.06,46.82,40.96,37.93,47.68,52.38,14.12,15.47,39.25,45.36,48.55,45.36,17.44,22.51,37.06,43.04,46.82,20.97,25.67,43.04,38.82,12.85,30.91,19.04,33.17,39.68,46.81,11340.0,11770.0,12510.0,11873.0,12910.0,8.0,7.7,8.75,6.9,11365.0
1035,2018-05-31,1090.0,1090.0,1090.0,1090.0,10570.0,10570.0,10570.0,10570.0,11940.0,11940.0,11940.0,11940.0,12055.0,12055.0,12055.0,12055.0,1160.0,583.0,1063.0,9348.0,23.11,21.5,32.16,19.85,18.16,28.9,12.65,27.21,31.43,30.66,33.68,32.38,28.5,39.24,35.89,42.53,39.88,26.43,39.26,39.6,14.07,48.96,42.65,37.36,47.18,41.32,38.27,48.12,52.83,14.07,15.4,39.6,45.78,48.96,45.78,17.43,22.48,37.36,43.41,47.18,21.12,25.65,43.41,39.14,12.8,31.13,18.96,33.03,39.5,47.14,12310.0,13000.0,13190.0,12417.0,13180.0,8.0,7.7,8.75,6.9,11353.0
1036,2018-06-01,1156.0,1156.0,1156.0,1156.0,10825.0,10825.0,10825.0,10825.0,12345.0,12345.0,12345.0,12345.0,12169.0,12169.0,12169.0,12169.0,1192.0,583.0,1061.0,9604.0,23.09,21.52,32.23,20.21,18.5,29.44,12.83,27.72,31.85,31.22,33.88,32.57,28.63,39.47,36.08,42.78,40.12,26.54,39.47,40.13,14.31,49.61,43.29,37.83,47.74,41.9,38.77,48.79,53.51,14.31,15.65,40.13,46.43,49.61,46.43,17.42,22.48,37.83,43.99,47.74,21.35,25.65,43.99,39.66,13.03,31.88,19.28,33.21,39.73,47.63,12645.0,13220.0,13500.0,12737.0,13525.0,8.0,7.7,8.75,6.9,11342.0
1037,2018-06-02,1156.0,1156.0,1156.0,1156.0,10825.0,10825.0,10825.0,10825.0,12345.0,12345.0,12345.0,12345.0,12169.0,12169.0,12169.0,12169.0,1192.0,583.0,1061.0,9604.0,23.09,21.52,32.23,20.21,18.5,29.44,12.83,27.72,31.85,31.22,33.88,32.57,28.63,39.47,36.08,42.78,40.12,26.54,39.47,40.13,14.31,49.61,43.29,37.83,47.74,41.9,38.77,48.79,53.51,14.31,15.65,40.13,46.43,49.61,46.43,17.42,22.48,37.83,43.99,47.74,21.35,25.65,43.99,39.66,13.03,31.88,19.28,33.21,39.73,47.63,12645.0,13220.0,13500.0,12737.0,13525.0,8.0,7.7,8.75,6.9,11342.0
1038,2018-06-03,1156.0,1156.0,1156.0,1156.0,10825.0,10825.0,10825.0,10825.0,12345.0,12345.0,12345.0,12345.0,12169.0,12169.0,12169.0,12169.0,1192.0,583.0,1061.0,9604.0,23.09,21.52,32.23,20.21,18.5,29.44,12.83,27.72,31.85,31.22,33.88,32.57,28.63,39.47,36.08,42.78,40.12,26.54,39.47,40.13,14.31,49.61,43.29,37.83,47.74,41.9,38.77,48.79,53.51,14.31,15.65,40.13,46.43,49.61,46.43,17.42,22.48,37.83,43.99,47.74,21.35,25.65,43.99,39.66,13.03,31.88,19.28,33.21,39.73,47.63,12645.0,13220.0,13500.0,12737.0,13525.0,8.0,7.7,8.75,6.9,11342.0
1039,2018-06-04,1193.0,1193.0,1193.0,1193.0,10795.0,10795.0,10795.0,10795.0,12270.0,12270.0,12270.0,12270.0,12316.0,12316.0,12316.0,12316.0,1217.0,583.0,1061.0,9803.0,23.31,21.44,32.07,20.23,18.5,29.43,12.83,27.71,32.44,31.21,33.83,32.52,28.59,39.4,36.02,42.7,40.05,26.51,39.41,40.91,14.31,50.52,44.17,38.49,48.52,42.67,39.53,49.76,54.49,14.31,15.67,40.91,47.36,50.52,47.36,17.64,22.76,38.49,44.78,48.52,21.72,25.94,44.78,40.36,13.03,32.3,19.28,33.16,39.66,48.48,12630.0,13230.0,13510.0,12710.0,13595.0,8.0,7.7,8.75,6.9,11345.0
1040,2018-06-05,1249.0,1249.0,1249.0,1249.0,11030.0,11030.0,11030.0,11030.0,12375.0,12375.0,12375.0,12375.0,12483.0,12483.0,12483.0,12483.0,1250.0,584.0,1065.0,10061.0,23.19,21.49,32.17,20.36,18.62,29.63,12.91,27.9,32.87,31.43,33.69,32.39,28.49,39.24,35.88,42.52,39.89,26.43,39.26,41.45,14.39,51.16,44.81,38.96,49.09,43.25,40.04,50.45,55.19,14.39,15.77,41.45,48.02,51.16,48.02,17.75,22.92,38.96,45.36,49.09,21.98,26.1,45.36,40.88,13.1,32.46,19.4,33.03,39.49,49.04,12625.0,13185.0,13480.0,12728.0,13570.0,8.0,7.7,8.75,6.9,11410.0
1041,2018-06-06,1340.0,1340.0,1340.0,1340.0,11245.0,11245.0,11245.0,11245.0,12450.0,12450.0,12450.0,12450.0,12493.0,12493.0,12493.0,12493.0,1290.0,583.0,1065.0,10381.0,23.19,21.45,32.08,20.57,18.8,29.92,13.02,28.15,33.15,31.72,33.69,32.39,28.48,39.23,35.87,42.5,39.87,26.43,39.25,41.74,14.52,51.55,45.22,39.24,49.46,43.65,40.33,50.85,55.6,14.52,15.93,41.74,48.41,51.55,48.41,17.93,23.17,39.24,45.74,49.46,22.32,26.36,45.74,41.22,13.21,33.19,19.56,33.02,39.48,49.78,12580.0,13140.0,13500.0,12723.0,13560.0,8.0,7.7,8.75,6.9,11434.0
1042,2018-06-07,1395.0,1395.0,1395.0,1395.0,11345.0,11345.0,11345.0,11345.0,12395.0,12395.0,12395.0,12395.0,12467.0,12467.0,12467.0,12467.0,1344.0,583.0,1072.0,10806.0,23.33,21.49,32.14,20.72,18.94,30.15,13.11,28.37,33.78,31.97,33.68,32.39,28.47,39.22,35.86,42.5,39.86,26.43,39.24,42.56,14.61,52.52,46.16,39.94,50.3,44.49,41.12,51.88,56.64,14.61,16.04,42.56,49.4,52.52,49.4,17.92,23.17,39.94,46.6,50.3,22.49,26.36,46.6,41.98,13.29,33.7,19.7,33.02,39.48,50.12,12510.0,13110.0,13480.0,12672.0,13525.0,8.0,7.7,8.75,6.9,11521.0
1043,2018-06-08,1391.0,1391.0,1391.0,1391.0,11420.0,11420.0,11420.0,11420.0,12450.0,12450.0,12450.0,12450.0,12498.0,12498.0,12498.0,12498.0,1418.0,584.0,1075.0,11385.0,23.24,21.46,32.08,20.83,19.03,30.31,13.17,28.51,34.33,32.13,33.69,32.39,28.48,39.23,35.87,42.51,39.87,26.43,39.24,43.26,14.67,53.37,47.01,40.56,51.05,45.25,41.79,52.78,57.55,14.67,16.12,43.26,50.26,53.37,50.26,18.19,23.54,40.56,47.36,51.05,23.0,26.74,47.36,42.66,13.33,34.09,19.79,33.02,39.48,51.27,12560.0,13160.0,13530.0,12723.0,13585.0,8.0,7.7,8.75,6.9,11559.0
1044,2018-06-09,1391.0,1391.0,1391.0,1391.0,11420.0,11420.0,11420.0,11420.0,12450.0,12450.0,12450.0,12450.0,12498.0,12498.0,12498.0,12498.0,1418.0,584.0,1075.0,11385.0,23.24,21.46,32.08,20.83,19.03,30.31,13.17,28.51,34.33,32.13,33.69,32.39,28.48,39.23,35.87,42.51,39.87,26.43,39.24,43.26,14.67,53.37,47.01,40.56,51.05,45.25,41.79,52.78,57.55,14.67,16.12,43.26,50.26,53.37,50.26,18.19,23.54,40.56,47.36,51.05,23.0,26.74,47.36,42.66,13.33,34.09,19.79,33.02,39.48,51.27,12560.0,13160.0,13530.0,12723.0,13585.0,8.0,7.7,8.75,6.9,11559.0
1045,2018-06-10,1391.0,1391.0,1391.0,1391.0,11420.0,11420.0,11420.0,11420.0,12450.0,12450.0,12450.0,12450.0,12498.0,12498.0,12498.0,12498.0,1418.0,584.0,1075.0,11385.0,23.24,21.46,32.08,20.83,19.03,30.31,13.17,28.51,34.33,32.13,33.69,32.39,28.48,39.23,35.87,42.51,39.87,26.43,39.24,43.26,14.67,53.37,47.01,40.56,51.05,45.25,41.79,52.78,57.55,14.67,16.12,43.26,50.26,53.37,50.26,18.19,23.54,40.56,47.36,51.05,23.0,26.74,47.36,42.66,13.33,34.09,19.79,33.02,39.48,51.27,12560.0,13160.0,13530.0,12723.0,13585.0,8.0,7.7,8.75,6.9,11559.0
1046,2018-06-11,1387.0,1387.0,1387.0,1387.0,11600.0,11600.0,11600.0,11600.0,12560.0,12560.0,12560.0,12560.0,12645.0,12645.0,12645.0,12645.0,1451.0,586.0,1078.0,11648.0,23.43,21.63,32.39,21.08,19.25,30.67,13.3,28.85,34.61,32.51,33.88,32.58,28.61,39.44,36.06,42.74,40.09,26.55,39.44,43.56,14.82,53.77,47.42,40.84,51.43,45.65,42.08,53.2,57.98,14.82,16.3,43.56,50.66,53.77,50.66,18.21,23.59,40.84,47.74,51.43,23.2,26.79,47.74,43.0,13.48,34.8,20.0,33.2,39.71,51.66,12765.0,13275.0,13655.0,12867.0,13690.0,8.0,7.7,8.75,6.9,11610.0
1047,2018-06-12,1390.0,1390.0,1390.0,1390.0,11480.0,11480.0,11480.0,11480.0,12370.0,12370.0,12370.0,12370.0,12625.0,12625.0,12625.0,12625.0,1474.0,588.0,1084.0,11832.0,23.5,21.83,32.71,21.12,19.28,30.73,13.33,28.89,34.94,32.57,33.7,32.41,28.47,39.25,35.88,42.52,39.89,26.43,39.25,44.02,14.84,54.29,47.92,41.22,51.86,46.08,42.52,53.75,58.54,14.84,16.34,44.02,51.19,54.29,51.19,18.37,23.8,41.22,48.19,51.86,23.32,27.01,48.19,43.39,13.48,34.81,20.03,33.03,39.49,51.93,12445.0,13125.0,13510.0,12647.0,13535.0,8.0,7.7,8.75,6.9,11697.0
1048,2018-06-13,1404.0,1404.0,1404.0,1404.0,11600.0,11600.0,11600.0,11600.0,12565.0,12565.0,12565.0,12565.0,12718.0,12718.0,12718.0,12718.0,1488.0,591.0,1088.0,11948.0,23.65,21.83,32.69,21.43,19.55,31.18,13.49,29.31,34.94,33.04,33.62,32.34,28.4,39.15,35.8,42.41,39.79,26.39,39.16,43.99,15.03,54.28,47.91,41.21,51.86,46.09,42.49,53.73,58.52,15.03,16.56,43.99,51.17,54.28,51.17,18.47,23.95,41.21,48.19,51.86,23.36,27.16,48.19,43.39,13.66,34.94,20.3,32.95,39.39,52.02,12585.0,13190.0,13650.0,12780.0,13680.0,8.0,7.7,8.75,6.9,11754.0
1049,2018-06-14,1433.0,1433.0,1433.0,1433.0,11530.0,11530.0,11530.0,11530.0,12475.0,12475.0,12475.0,12475.0,12661.0,12661.0,12661.0,12661.0,1498.0,592.0,1089.0,12030.0,23.61,22.03,33.04,21.34,19.47,31.06,13.46,29.19,35.18,32.92,33.63,32.35,28.43,39.2,35.84,42.47,39.84,26.38,39.2,44.33,14.96,54.7,48.33,41.52,52.24,46.47,42.83,54.18,58.98,14.96,16.49,44.33,51.6,54.7,51.6,18.39,23.87,41.52,48.58,52.24,23.41,27.08,48.58,43.73,13.59,35.12,20.22,32.96,39.41,52.06,12440.0,12940.0,13500.0,12618.0,13545.0,8.0,7.7,8.75,6.9,11783.0
